id,colser_id,container_type,container_number,folder_number,folder_title,folder_title_japanese,production_date,sequence_no,item_id,subjecttype_id,language,no_of_duplicates,notes_on_original_container,item_descriptions,item_date,notes,physical_descriptions,dimensions,av_specifications,separated_material
1728,32,Manuscript Box,129,892,"Tanaka, Setsuko",田中節子,"",8721,"",37,Japanese,"","","",May 1987 [p.m. 2 June 1987],"","1 item; postcard","","",""
1729,32,Manuscript Box,130,894,"Toyotake, Komatsudayū",豊竹小松大夫,"",8723,"",37,Japanese,"","","","1 Jan. 1987, 1 Jan. 1993","","2 items; postcards","","",""
1730,32,Manuscript Box,130,895,"Toyotake, Rodayū",豊竹呂大夫,"",8724,"",37,Japanese,"","","","1 Jan. 1989, 1 Jan. 1993","","2 items; postcards","","",""
1731,32,Manuscript Box,129,889,"Takezawa, Danshichi",竹澤団七,"",8718,"",37,Japanese,"","","",1 Jan. 1993,"","1 item; postcard","","",""
1732,32,Manuscript Box,130,897,"Tsuruzawa, Seiji",鶴澤清治,"",8726,"",37,Japanese,"","","",1 Jan. 1993,"","1 item; postcard","","",""
1733,32,Manuscript Box,129,886,"Takemoto, Koshijidayū",竹本越路大夫,"",8715,"",37,Japanese,"","","",1 Jan. 1987,"","1 item; postcard","","",""
1735,32,Manuscript Box,129,865,"Carter, Alan (Embassy of the United States of America, Tokyo, Japan)","","",8694,"",37,English,"","","",6 March 1973,"Photograph 910-15 removed to Series 4.6 (Box 81, Folder 133).","2 items; letter, photocopied envelope","","",1 b/w photograph (910-15).
1736,27,Manuscript Box,122,711,"Thank-you Letters, Hirata, Y [Yukio] (Mobil)","","",8532,"",37,English,"","","",16 June & 8 Oct. 1985,"","3 items; letter, envelope","","",""
1737,32,Manuscript Box,129,870,"Ikoma, Takami (Bunraku Kyōkai)",生駒尚巳 (文楽協会),"",8699,"",37,English/Japanese,"","","",31 July 1978,"Includes a letter draft from Adachi to Ikoma dated 23 July 1978. 5 photocopied newspaper articles removed to Series 8.2.1, Book Reviews, Japanese, 1978 (Box 116, Folder 619).","4 items; letter, typescript, envelope, photocopied article","","","5 photocopied newspaper articles: """"Pātī"""" in Shunkan Bunshun, 22 June 1978; """"Bunraku wo ura no ura kara"""" in Nihon Keizai Shinbun, 13 June 1978; """"Furasshu: bunraku no hitobito"""" in Yomiuri Shinbun, 12 June 1978; """"Bunraku no hitobito"""" in Sandē Mainichi"
1738,32,Manuscript Box,129,871,"Ikoma, Takami (Bunraku Kyōkai)",生駒尚巳 (文楽協会),"",8700,"",37,English,"","","",[n.d.],"Photograph 910-53 removed to Series 4.6 (Box 82, Folder 136).","2 items; letter, envelope","","",1 b/w photograph (910-53).
1739,32,Manuscript Box,129,872,"Jack, David","","",8701,"",37,English,"","","",1 April 1986,"See also Series 8.2.3, """"In the Shadows: The Other Side of Bunraku"""" in Kansai Time Out (Box 125, Folder 772).","1 item; letter","","",""
1740,32,Manuscript Box,129,874,"Kennedy, Kit (Kodansha International/USA, LTD)","","",8703,"",37,English,"","","",18 April 1979,"3 photocopied magazine articles removed to Series 8.2.1, Book Reviews, 1979 (Box 116, Folder 620).","2 items; letter, business card","","","3 photocopied magazine articles: """"[Book Review]"""" in Choice, March 1979; """"News from the Puppet Store"""" in Puppetry Journal, March-April 1979; """"About Books"""" in Puppetry Journal, March-April 1979."
1741,32,Manuscript Box,129,887,"Takemoto, [?]",竹本,"",8716,"",37,Japanese,"","","",[n.d.],"","2 items; letter, note","","",""
1742,32,Manuscript Box,130,898,"Via, Richard","","",8727,"",37,English,"","","",22 April 1983,"","1 item; aerogram","","",""
1743,32,Manuscript Box,130,899,Vintage Books,"","",8728,"",37,English/Japanese,"","","",8 May 1995,"","14 items; letters, photocopied letters, book covers, notes","","",""
1744,32,Manuscript Box,130,900,Vintage Books,"","",8729,"",37,English,"","","",10 Oct. 1995,"Photographs 119-6 removed to Series 4.1 (Box 80, Folder 108; Box 154), and Negatives 119 series removed to Series 5.1 (Box 161, Folder 325).","2 items; typescript, book cover","","",1 b/w photographs (119-6) and Negatives 119 series.
1745,32,Manuscript Box,130,901,"Wakasugi, Yukio",若杉幸男,"",8730,"",37,Japanese,"","","",5 July 1979,"","1 item; note","","",""
1746,24,Manuscript Box,95,314,May 1984,"",1984/05/12-1984/05/27,7447,19840512FE,5,English,"","","","","","","","","Postcards, """"Head of Bunraku""""; 6 b/w photographs."
1747,33,Manuscript Box,133,971,"Research Notes, """"Sugawara denju""""","","",8801,"",13,English,"","","",1978-1984,"","15 items; notebook, typescripts, notes, book excerpts","","",""
1748,33,Manuscript Box,133,970,"Research Notes, """"Sonezaki shinju""""",曽根崎心中,"",8799,"",13,English,"","","",1976-1984,"","11 items; notebook, typescripts, photocopied typescript, notes, flier, photocopied envelope","","","July 1984, March 1976, February 1984 performance fliers; Adachi's typescript (over-size) and photocopied unidentified book excerpts (over-size)."
1749,33,Oversize MB,146a,1172,"Research Notes, """"Sonezaki shinju""""",曽根崎心中,"",8800,"",15,English,"","","",1976-1984,"","3 items; original typescript, photocopied unidentified book excerpts","","",""
1750,34,Manuscript Box,138,1055,"Tours, United States (Hawaii), 3 of 6, correspondence June-Sept. 1985, [n.d.]","","",8889,"",13,English,"","","",1985,"","30+ items; letters, envelopes, typescripts, notes","","",""
1751,34,Manuscript Box,137,1050,"Tours, France (Proposal)","","",8884,"",15,English,"","","",1984,"","1 item; typescript","","",""
1752,27,Manuscript Box,122,710,"Thank-you Letters, Grilli, Peter (Japan Society)","","",8531,"",37,English,"","","",28 June 1978,"","2 items; letter, envelope","","",""
1753,27,Manuscript Box,122,712,"Thank-you Letters, Mondale, Joan (Mrs. Walter F. Mondale), letter to Faneuil Adams, Jr.","","",8533,"",37,English,"","","",3 July 1978,"","1 item; photocopied letter","","",""
1754,27,Manuscript Box,122,713,"Thank-you Letters, Ōe, Minosuke",大江巳之介,"",8534,"",37,Japanese,"","","",2 Aug. 1978,"","1 item; postcard","","",""
1755,27,Manuscript Box,116,627,Editorial Correspondence,"","",8422,"",37,English,"","","",Sept.-Nov. 1977,Includes Adachi's letter drafts.,"23 items; letters, telegrams, aerogram, typescripts, notes","","",""
1756,27,Manuscript Box,116,628,Editorial Correspondence,"","",8423,"",37,English,"","","","Dec. 1977-April 1978, [n.d.]","Includes Adachi's letter drafts. See also Series 8.2.1, Research Notes, Interview Trip Report (Box 121, Folder 685).","24 items; letters, envelopes, typescripts, telegrams, receipt","","","Manuscript, Glossary-Index"
1757,27,Manuscript Box,116,629,Editorial Correspondence,"","",8424,"",37,English,"","","",June 1978-March 1979,"","8 items; letters; envelope, typescripts; postcard","","",""
1758,27,Manuscript Box,116,631,"Editorial Correspondence, business cards","","",8426,"",41,English/Japanese,"","","",[n.d.],"","9 items; business cards, photocopied folder","","",""
1759,27,Manuscript Box,116,632,"Editorial Notes, Page layout and word count","","",8427,"",13,English,"","","",[ca. 1978],"","3 items; notes, diagram","","",""
1760,30,Manuscript Box,126,784,"""""Bunka: bunraku wo ura no ura kara"""" in Nihon Keizai Shinbun",「文化、文楽を裏の裏から」『日本経済新聞』,"",8613,"",15,English/Japanese,"","","",June 1978,"","2 items; typescript, photocopied hand-written manuscript","","",""
1761,31,Manuscript Box,127,824,"Lectures, Nadeshiko-kai","","",8653,"",41,English/Japanese,"","","",28 Jan. 1974,"10 color photographs removed to Series 4.6, photographs 910-35 through 910-44 (Box 82, Folder 135).","20 items; invitation, typescripts, notes, photocopied folder, business card, directory","","","10 color photographs (910-35 through 910-44); and flier for """"Bunraku to Domon Ken."""""
1762,34,Manuscript Box,134,998,"Associations, Nadeshiko-kai","","",8828,"",41,English,"","","",1973,"See Series 8.2.5, Lectures, Nadeshiko-kai, 28 Jan. 1974 (Box 127, Folder 824); and Series 4.6, Photographs 910-35 through 910-44 (Box 82, Folder 135).","1 item; letter","","",See materials on Nadeshiko-kai's lecture on 28 Jan. 1974.
1763,26,Manuscript Box,114,583,December 1985,"",1985/12/10-1985/12/22,8301,19851210BN,13,English,"","","""""The Battle of Ichinotani"""" (Ichinotani Futaba Gunki) and """"Two Girl Attendants to a Courtesan"""" (Ninin kamuro)","","",11 pages,"","",""
1764,26,Manuscript Box,114,582,August 1985,"",1985/08/17-1985/09/01,8298,19850817BN,13,English,"","",August 1985 performances,"","",8 pages,"","",""
1765,26,Manuscript Box,114,576,October 1984,"",1984/10/17-1984/10/25,8282,19841017BT,15,English,"","","Synopses for """"The Amorous Courier on the Yamato Highway"""" (Koi bikyaku yamato ōrai) and """"Sugawara's Secrets of Calligraphy"""" (Sugawara denju tenarai kagami)","","",4 pages,"","",""
1766,33,Manuscript Box,131,932,"Typescripts, """"Osono's Lament from Sakaya (Hadesugata onna maiginu)""""",艶容女舞衣,"",8761,"",29,English/Japanese,"","","",[n.d.],Includes Adachi's notes.,"6 items; typescripts, notes","","",""
1767,33,Manuscript Box,131,943,"Typescripts, """"Viewer's guide""""","","",8772,"",15,English,"","","",[n.d.],"","2 items; typescripts","","",""
1768,33,Manuscript Box,130,914,"Typescripts, """"BUNGNRS""""","","",8743,"",15,English,"","","",[n.d.],"","3 items; typescripts","","",""
1769,33,Manuscript Box,130,912,"Typescripts, """"BUNEXTRC""""","","",8741,"",15,English,"","","",[n.d.],"","2 items; typescripts","","",""
1770,33,Manuscript Box,130,913,"Typescripts, """"BUNFACTS"""" """"INFO""""","","",8742,"",15,English,"","","",21 Aug. 1970,"","3 items; typescripts","","",""
1771,33,Manuscript Box,131,937,"Typescripts, """"(PLAY)SYNOPSES"""" p. 1-21, 1 of 2","","",8766,"",15,English,"","","",[ca. 1983],Includes synopses and production information for 10 plays. See also Series 8.1 for more synopses (Box 112-114).,"2 items; typescript, note","","",""
1772,33,Manuscript Box,131,938,"Typescripts, """"(PLAY)SYNOPSES"""" p. 22-33, 2 of 2","","",8767,"",15,English,"","","",[ca. 1983],"","1 item; typescript","","",""
1773,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8122,19790512BN03,13,English,"","","""""The Battle of Ichinotani"""" (Ichinotani futaba gunki)","","",2 pages,"","",""
1774,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8123,19790512BN04,13,English,"","","""""The Battle of Ichinotani"""" (Ichinotani futaba gunki)","","",4 pages,"","",""
1775,33,Manuscript Box,131,939,"Typescripts, Play Synopses, 1 of 3","","",8768,"",15,English,"","","",[n.d.],See also Series 8.1 for more synopses (Box 112-114).,"6 items; typescripts, note","","",""
1776,26,Manuscript Box,114,571,February 1984,"",1984/02/18-1984/03/04,8254,19840218BT1,15,English,"","","""""The Love Suicides at Sonezaki"""" (Sonezaki shinjū)","","",5+ pages with 1 page note,"","",""
1777,33,Manuscript Box,131,940,"Typescripts, Play Synopses, 2 of 3","","",8769,"",15,English,"","","",[n.d.],"","5 items; typescripts","","",""
1778,33,Manuscript Box,131,941,"Typescripts, Play Synopses, 3 of 3","","",8770,"",15,English,"","","",[n.d.],"","5 items; typescripts","","",""
1779,26,Manuscript Box,114,571,February 1984,"",1984/02/18-1984/03/04,8255,19840218BT2,15,English,"","","Synopsis for """"The Woman-Killer and the Hell of Oil"""" (Onna koroshi abura no jigoku)","","",5 pages,"","",""
1780,26,Manuscript Box,114,571,February 1984,"",1984/02/18-1984/03/04,8253,19840218BN,13,English,"","","""""The Woman-Killer and the Hell of Oil"""" (Onnakoroshi abura no jigoku)","","",2 pages,"","",""
1781,26,Manuscript Box,114,579,February 1985,"",1985/02/16-1985/03/03,8291,19850216NA1,14,English,"","","""""Bunraku Features Love-Suicide Plays"""" (by Y. Y.) [n.p.]",[n.d.],"",Photocopy,"","",""
1782,26,Manuscript Box,114,579,February 1985,"",1985/02/16-1985/03/03,8292,19850216NA2,14,English,"","","""""Chikamatsu at the National"""" (by M.S.) [n.p.]",[n.d.],"",Photocopy,"","",""
1783,26,Manuscript Box,114,579,February 1985,"",1985/02/16-1985/03/03,8293,19850216NA3,14,English,"","","Yoshii Michiko, """"Double Suicide Bunraku Plays at Kokuritsu"""" in Tour Companion",[n.d.],"",Photocopy,"","",""
1784,33,Manuscript Box,131,930,"Typescripts, """"LIST"""" for typescripts","","",8759,"",15,English,"","","",24 June 1984,"","1 item; typescript","","",""
1785,33,Manuscript Box,130,927,"Typescripts, """"How Do Puppet Show Emotion: What Brings Them to Life?""""","","",8756,"",15,English,"","","",[n.d.],"","2 items; typescripts","","",""
1786,33,Manuscript Box,130,925,"Typescripts, """"Heads Kashira"""" """"KASHROLE""""","","",8754,"",15,English,"","","",[n.d.],"Includes a book excerpt """"Bunraku Puppet Head"""" by Yoshida Bunjaku.","5 items; typescripts, photocopied book excerpt, note","","",""
1787,33,Manuscript Box,130,919,"Typescripts, """"BUNWORDS""""","","",8748,"",15,English,"","","",[n.d.],"","2 items; typescripts","","",""
1788,33,Manuscript Box,131,936,"Typescripts, """"Plays""""","","",8765,"",15,English,"","","","[ca. 1983], [n.d.]","","3 items; typescripts, photocopied printed material","","",""
1789,33,Manuscript Box,131,935,"Typescripts, """"Performance in Osaka VHPERF""""","","",8764,"",15,English,"","","",[n.d.],"See also Series 8.2.2, Manuscripts (Box 124, Folder 734-742; Box 145, Folder 1166-1170).","2 items; typescripts","","",""
1790,31,Manuscript Box,127,806,"Lectures, Backstage Tour","","",8635,"",15,English,"","","",19 Feb. & 1 March 1985,"","13 items; typescripts, photocopied newspaper article, notes, receipts","","","Kokuritsu Gekijō News (January 1985) for February 1985 performance removed Series 7.1; and 3 newspaper articles reomved to Series 8.1."
1791,24,Manuscript Box,91,266,December 1979,"",1979/12/08-1979/12/19,7280,19791208FJ,4,Japanese,"","","","","","","","",""
1795,24,Manuscript Box,91,267,"December 1979, Bunraku Kanshō Kyōshitsu","",1979/12/10-1979/12-20,7286,19791210KJS,7,Japanese,"","","","","","","","",""
1796,24,Manuscript Box,91,267,"December 1979, Bunraku Kanshō Kyōshitsu","",1979/12/10-1979/12-20,7285,19791210FJ,4,Japanese,"","","","","","","","",""
1797,24,Manuscript Box,91,267,"December 1979, Bunraku Kanshō Kyōshitsu","",1979/12/10-1979/12-20,7287,19791210PJ,1,Japanese,"","","","","","","","",""
1798,33,Manuscript Box,132,958,"Research Notes, """"Notes on Bunraku Performances by Play""""","","",8787,"",13,English,"","","",1978-1982,Notes for specific productions removed to Series 8.1 (Box 112-114).,"5 items; photocopied envelope, memos","","",""
1799,26,Manuscript Box,112,540,August 1978,"",1978/08/19-1978/09/02,8096,19780819BN3,13,English,"","","""""The Story of Monsters"""" (Bakekurabe ushimitsu no kane)","","",4 pages,"","",""
1800,26,Manuscript Box,113,552,September 1980,"",1980/09/06-1980/09/21,8166,19800906BN1,13,English,"","","""""The Dumpling Peddlers"""" (Dangouri)","","",1 page,"","",""
1801,26,Manuscript Box,113,551,May 1980,"",1980/05/10-1980/05/25,8155,19800510BN3,13,English,"","","""""The Battle of Dannoura"""" (Dannoura kabuto gunki)","","",2 pages,"","",""
1802,26,Manuscript Box,112,538,February 1978,"",1978/02/11-1978/02/25,8086,19780211BN1,13,English,"","","""""The Battle of Dannoura"""" (Dannoura kabuto gunki)","","",2 pages,"","",""
1803,26,Manuscript Box,113,549,February 1980,"",1980/02/09-1980/02/24,8147,19800209BN2,13,English,"","","""""The Go Game Strategy"""" (Goban taiheiki)","","",1 page,"","",""
1804,26,Manuscript Box,112,546,September 1979,"",1979/09/08-1979/09/23,8135,19790908BN1,13,English,"","","""""Masakiyo's Loyalty"""" (Hachijin shugo no honjō)","","",6 pages,"","",""
1805,26,Manuscript Box,112,546,September 1979,"",1979/09/08-1979/09/23,8136,19790908BN2,13,English,"","","""""The Love of Ohan and Choemon"""" (Katsuragawa renri no shigarami)","","",3 pages,"","",""
1806,26,Manuscript Box,112,546,September 1979,"",1979/09/08-1979/09/23,8137,19790908BN3,13,English,"","","""""Kiichi's Book of Strategy"""" (Kiichi Hōgen sanryaku no maki)","","",2 pages,"","",""
1807,26,Manuscript Box,112,546,September 1979,"",1979/09/08-1979/09/23,8138,19790908BN4,13,English,"","","""""The Miracle at the Tsubosaka Kannon Temple"""" (Tsubosaka Kannon reigenki)","","",2 pages,"","",""
1808,26,Manuscript Box,112,540,August 1978,"",1978/08/19-1978/09/02,8097,19780819BN4,13,English,"","","""""Kiichi's Book of Strategy"""" (Kiichi Hōgen sanryaku no maki)","","",2 pages with performance flier (Japanese),"","",""
1809,26,Manuscript Box,112,540,August 1978,"",1978/08/19-1978/09/02,8098,19780819BN5,13,English,"","","""""The Tycoon's Exploit"""" (Ehon taikōki)","","",5 pages,"","",""
1810,26,Manuscript Box,112,540,August 1978,"",1978/08/19-1978/09/02,8099,19780819BN6,13,English,"","","""""The Murder in Revenge"""" (Kunikotoba kudoki ondo)","","",5 pages,"","",""
1811,26,Manuscript Box,112,540,August 1978,"",1978/08/19-1978/09/02,8100,19780819BN7,13,English,"","","""""The Dances of the Four Seasons"""" (Hanakurabe shiki no kotobuki)","","",1 page,"","",""
1812,26,Manuscript Box,112,538,February 1978,"",1978/02/11-1978/02/25,8087,19780211BN2,13,English,"","","""""The Crossroads of Gappo"""" (Sesshū Gappō ga Tsuji)","","",4 pages,"","",""
1813,26,Manuscript Box,112,538,February 1978,"",1978/02/11-1978/02/25,8088,19780211BN3,13,English,"","","""""Gonza the Lancer"""" (Yari no Gonza kasane katabira)","","",6 pages,"","",""
1814,26,Manuscript Box,112,539,July 1978,"",1978/07/07-1978/07/23,8092,19780707BN2,13,English,"","","""""The Stuttering Painter"""" (Keisei hangonkō)","","",3 pages,"","",""
1815,26,Manuscript Box,112,539,July 1978,"",1978/07/07-1978/07/23,8093,19780707BN3,13,English,"","","""""The Summer Festival at Naniwa"""" (Natsumatsuri naniwa kagami)","","",7 pages,"","",""
1816,26,Manuscript Box,112,541,December 1978,"",1978/12/09-1978/12/20 (1978/12/11-1978/12/21),8106,19781209BN1,13,English,"","","""""The Amorous Courier"""" (Keisei koibikyaku)","","",2 pages with newspaper article,"","",""
1817,26,Manuscript Box,112,541,December 1978,"",1978/12/09-1978/12/20 (1978/12/11-1978/12/21),8107,19781209BN2,13,English,"","","""""The New Barrier of Ataka"""" (Narihibiku Ataka no shinseki)","","",1 page,"","",""
1818,26,Manuscript Box,112,541,December 1978,"",1978/12/09-1978/12/20 (1978/12/11-1978/12/21),8110,19781209BT,15,English,"","","""""The Amorous Courier"""" (Keisei koibikyaku)","","",2 pages,"","",""
1819,26,Manuscript Box,112,542,February 1979,"",1979/02/10-1979/02/24,8113,19790210BN1,13,English,"","","""""The Battles of Genji and Heike"""" (Hiragana seisuiki)","","",11 pages,"","",""
1821,26,Manuscript Box,112,542,February 1979,"",1979/02/10-1979/02/24,8114,19790210BN2,13,English,"","","""""The Love Suicide of Tokubei and Ofusa"""" (Shinjū kasaneizutsu)","","",2 pages,"","",""
1822,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8124,19790512BN05,13,English,"","","""""The Mask Peddler"""" (Men uri)","","",1 page,"","",""
1823,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8125,19790512BN06,13,English,"","","""""The Crossroads of Gappo"""" (Sesshū Gappō ga Tsuji)","","",3 pages,"","",""
1824,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8126,19790512BN07,13,English,"","","""""The Crossroads of Gappo"""" (Sesshū Gappō ga Tsuji)","","",1 page,"","",""
1825,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8127,19790512BN08,13,English,"","","""""The Love Suicide of Hambei and Ochiyo"""" (Shinjū yoigōshin)","","",4 pages,"","",""
1826,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8128,19790512BN09,13,English,"","","""""The Love Suicide of Hambei and Ochiyo"""" (Shinjū yoigōshin)","","",1 page,"","",""
1827,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8129,19790512BN10,13,English,"","","""""Yoshitsune and a Thousand Cherry Trees"""" (Yoshitsune senbonzakura)","","",6 pages,"","",""
1828,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8130,19790512BN11,13,English,"","","""""Yoshitsune and a Thousand Cherry Trees"""" (Yoshitsune senbonzakura)","","",1 page,"","",""
1829,26,Manuscript Box,112,544,May 1979,"",1979/05/12-1979/05/27,8131,19790512BN12,13,English,"","","""""Yoshitsune and a Thousand Cherry Trees"""" (Yoshitsune senbonzakura)","","",20 pages,"","",""
1830,26,Manuscript Box,113,548,December 1979,"",1979/12/08-1979/12/19 (12/20),8143,19791208BN,13,English,"","","""""The Teachings for Women"""" (Imoseyama onna teikin)","","",5 pages,"","",""
1831,26,Manuscript Box,113,549,February 1980,"",1980/02/09-1980/02/24,8148,19800209BN3,13,English,"","","""""The Battle of Coxinga"""" (Kokusen'ya kassen)","","",2 pages,"","",""
1832,26,Manuscript Box,113,551,May 1980,"",1980/05/10-1980/05/25,8157,19800510BN4,13,English,"","","""""The Bloodshed at Ise"""" (Ise ondo koi no netaba)","","",2 pages,"","",""
1833,26,Manuscript Box,113,551,May 1980,"",1980/05/10-1980/05/25,8158,19800510BN5,13,English,"","","""""The Cherry Trees Along the Hidaka River"""" (Hidakagawa iriai zakura)","","",3 pages,"","",""
1834,26,Manuscript Box,113,551,May 1980,"",1980/05/10-1980/05/25,8159,19800510BN6,13,English,"","","""""The Stuttering Painter"""" (Keisei hangonkō)","","",1 page,"","",""
1835,26,Manuscript Box,113,551,May 1980,"",1980/05/10-1980/05/25,8160,19800510BN7,13,English,"","","""""The Dance of Sambaso"""" (Kotobuki shikisanbasō)","","",1 page,"","",""
1836,26,Manuscript Box,113,551,May 1980,"",1980/05/10-1980/05/25,8161,19800510BN8,13,English,"","","""""The Summer Festival at Naniwa"""" (Natsumatsuri naniwa kagami)","","",4 pages,"","",""
1837,26,Manuscript Box,113,552,September 1980,"",1980/09/06-1980/09/21,8167,19800906BN2,13,English,"","","""""The Crossroads of Gappo"""" (Sesshū Gappō ga Tsuji)","","",5 pages,"","",""
1838,26,Manuscript Box,113,552,September 1980,"",1980/09/06-1980/09/21,8168,19800906BN3,13,English,"","","""""The New Usuyuki Story"""" (Shin usuyuki monogatari)","","",3 pages,"","",""
1839,26,Manuscript Box,113,552,September 1980,"",1980/09/06-1980/09/21,8169,19800906BN4,13,English,"","","""""The New Usuyuki Story"""" (Shin usuyuki monogatari)","","",7 pages,"","",""
1840,26,Manuscript Box,113,552,September 1980,"",1980/09/06-1980/09/21,8170,19800906BN5,13,English,"","","""""The Love of Osome and Hisamitsu"""" (Somemoyō imose no kadomatsu)","","",2 pages,"","",""
1841,26,Manuscript Box,113,554,December 1980,"",1980/12/09-1980/12/19 (12/21),8178,19801209BN2,13,English,"","","""""The Dances of the Four Seasons"""" (Hanakurabe shiki no kotobuki)","","",1 page,"","",""
1842,26,Manuscript Box,113,554,December 1980,"",1980/12/09-1980/12/19 (12/21),8179,19801209BN3,13,English,"","","""""The Tycoon's Exploit"""" (Ehon taikōki)","","",9 pages,"","",""
1843,26,Manuscript Box,113,554,December 1980,"",1980/12/09-1980/12/19 (12/21),8180,19801209BN4,13,English,"","","""""The Love of Osome and Hisamatsu"""" (Shinpan utazaimon)","","",3 pages,"","",""
1844,26,Manuscript Box,113,559,February 1982,"",1982/02/13-1982/02/28,8213,19820213BN4,13,English,"","","""""The Woman-Killer and the Hell of Oil"""" (Onnakoroshi abura no jigoku)","","",5 page,"","",""
1845,26,Manuscript Box,113,561,September 1982,"",1982/09/04-1982/09/19,8226,19820904BN2,13,English,"","","""""The Nine-Tailed Fox"""" (Tamamonomae asahi no tamoto)","","",2 pages,"","",""
1846,29,Manuscript Box,125,760,"""""Bunraku: Japan's Unique Puppet Theater"""" in Ikebana International","","",8588,"",30,English,"","","",Autumn/Winter 1971,"","1 item; magazine","","",""
1847,30,Manuscript Box,126,786,"""""Bunraku: Japan's Unique Puppet Theater"""" for Ikebana International","","",8615,"",15,English,"","","",[ca. 1971],"Letter from Kiritake Monya (Yoshida Tamamatsu) and his mother, [p.m. 20 April 1971], removed to Series 8.3 (Box 130, Folder 904).","3 items; typescripts","","","Letter from Kiritake Monya (Yoshida Tamamatsu) and his mother, [p.m. 20 April 1971]."
1848,32,Manuscript Box,130,904,"Yoshida, Tamamatsu",吉田玉松,"",8733,"",37,Japanese,"","","",[p.m. 20 April 1971],"","2 items; letter, envelope","","","Removed from Series 8.2.4, Manuscript, """"Bunraku: Japan's Unique Puppet Theater"""" for Ikebana International."
1849,32,Manuscript Box,129,864,Bunraku Kyōkai,文楽協会,"",8693,"",37,Japanese,"","","",1 Jan. 1992,"","1 item; postcard","","",""
1850,26,Manuscript Box,112,507,November 1971,"",1971/11/14-1971/11/28,8010,19711114BN,13,English,"","","""""Tametomo The Archer General"""" (Chinsetsu yumi harizuki)","","",1 page,"","",""
1851,33,Manuscript Box,131,944,"Typescripts, Miscellaneous","","",8773,"",15,English,"","","",[n.d.],"",non-pagenated typescripts,"","",""
1852,24,Manuscript Box,84,165,October 1967,"",1967/10/02,7002,19671002PEJ,3,English/Japanese,"","","","","","","","",""
1853,26,Manuscript Box,112,502,October 1970,"",1970/10/11-1970/10/25,8004,19701011NA,14,English,"","","Hironaga Shūzaburō, """"Fantastic and Tragic Aspects of Life Shown in Bunraku Plays"""" [n.p.]",19 Oct. 1970,"",Photocopy,"","",""
1854,26,Manuscript Box,112,500,August 1970,"",1970/08/22-1970/09/01,8002,19700822NA,14,English,"","","Hironaga Shūzaburō, """"Bunraku Puppet Show: Sorrow of a Woman's Plight"""" [n.p.]",[n.d.],"",Photocopy,"","",""
1855,26,Manuscript Box,112,501,September 1970,"",1970/09/13-1970/09/20,8003,19700913NA,14,English,"","","Nagata Kōkichi, """"Bunraku Masterpieces to Be Staged in Entirely at National Theater"""" in Asahi Evening News",12 Sept. 1970,"",Photocopy,"","",""
1856,30,Manuscript Box,127,801,Pamphlet for Bunraku U.S. tour 1983,"","",8630,"",15,English,"","","",[ca. 1982],"See also Series 8.5, Tours: United States, 1983 (Box 137, Folder 1043-1047).","1 item; typescript","","",""
1857,34,Manuscript Box,137,1045,"Tours, United States, 3 of 5, correspondence, April-June 1983","","",8878,"",37,English,"","","",1983,"","17 items; letters, envelopes","","",""
1858,34,Manuscript Box,137,1046,"Tours, United States, 4 of 5, notes","","",8879,"",13,English,"","","",1983,"See also Series 4.1, Beta 184, 185, 186 series (Box 158). Sound recordings removed to Series 6.1, AC-60 side 1 and AC-60 side 2 (Box 166). Photocopied book excerpts removed to Series 8.4, Research Materials, Unidentified publications, about """"Ichinotani"""" ","12 items; typescripts, notes","","","79 b/w photographs; Sound recording, AC-60 side 1 and AC-60 side 2; and photocopied book excerpts."
1859,33,Manuscript Box,131,934,"Typescripts, """"Performance in Osaka""""","","",8763,"",15,English,"","","",[ca. 1983],"See also Series 8.2.2, Manuscripts (Box 124, Folder 734-742; Box 145, Folder 1166-1170).","2 items; typescripts","","",""
1860,34,Manuscript Box,137,1047,"Tours, United States, 5 of 5, miscellaneous","","",8880,"",13,English,"","","",1983,"","30+ items; notes, business cards, photocopied newspaper articles","","",Cetificate from the Senate of the State of Hawaii to Barbara C. Adachi.
1861,33,Manuscript Box,134,993,"Research Materials, Unidentified publications, about """"Ichinotani""""","","",8823,"",28,English,"","","",[n.d.],"See also Series 8.5, Tour, United States, 1983 (Box 137, Folder 1043-1047).","2 items; photocopies book excerpts","","",""
1863,31,Manuscript Box,128,827,"Lectures, Tokyo American Club, """"The Magic World of Bunraku""""","","",8656,"",14,English,"","","",May 1975,"","2 items; photocopied newspaper articles","","",""
